(3752) Camillo,312.2,148,55.6,0.3,0.99,1.41,8.8,0.586,1.84,1.68,15.2
(3753) Cruithne,43.9,126.2,19.8,0.51,0.48,1,308.8,0.989,1.51,1,15.4
(3757) Anagolay,17.2,74.9,3.9,0.45,1.02,1.83,214.4,0.397,2.65,2.49,19
(3838) Epona,49.7,235.5,29.2,0.7,0.45,1.5,119,0.534,2.56,1.85,15.7
(3908) Nyx,126.6,261.2,2.2,0.46,1.04,1.93,92.1,0.368,2.81,2.68,17.4
(3988) Huma,86.9,229.8,10.8,0.32,1.06,1.54,316.4,0.513,2.03,1.92,17.9
(4015) Wilson-Harrington,95.5,266.7,2.8,0.63,0.97,2.63,135.4,0.232,4.28,4.25,16.2
(4034) Vishnu,296.7,157.9,11.2,0.44,0.59,1.06,79.7,0.904,1.53,1.09,18.5
(4055) Magellan,154.4,164.8,23.3,0.33,1.23,1.82,187,0.401,2.41,2.46,14.9
(4179) Toutatis,277.9,125.4,0.4,0.62,0.95,2.54,339.7,0.243,4.13,4.06,15.3
(4183) Cuno,237,294.4,6.7,0.64,0.72,1.98,175.9,0.354,3.24,2.79,14.2
(4197) Morpheus,122.6,7,12.6,0.77,0.52,2.29,357.1,0.283,4.07,3.48,15
(4257) Ubasti,278.9,169.2,40.7,0.47,0.88,1.65,67.7,0.466,2.42,2.11,16
(4341) Poseidon,15.8,108,11.8,0.68,0.59,1.83,245.3,0.397,3.08,2.48,16.1
(4401) Aditi,68.1,22.8,26.6,0.56,1.13,2.58,351.2,0.237,4.04,4.15,16.1
(4450) Pan,291.8,311.8,5.5,0.59,0.6,1.44,210.8,0.569,2.29,1.73,17.3
(4486) Mithra,169.1,82.2,3,0.66,0.75,2.21,156.6,0.301,3.67,3.28,15.6
(4487) Pocahontas,174,198.1,16.4,0.3,1.22,1.73,196.1,0.433,2.24,2.28,17.5
(4503) Cleobulus,76.3,45.9,2.5,0.52,1.28,2.7,287.8,0.222,4.12,4.44,15.8
(4544) Xanthus,333.8,23.9,14.1,0.25,0.78,1.04,169.2,0.927,1.3,1.06,17.4
(4581) Asclepius,255.4,180.2,4.9,0.36,0.66,1.02,0.3,0.953,1.39,1.03,20.7
-4596,248.4,154.2,37.1,0.52,1.08,2.24,231.4,0.294,3.4,3.35,16.4
(4660) Nereus,159.5,313.1,1.5,0.36,0.95,1.49,83.1,0.545,2.02,1.81,18.8
-4688,213.8,241.2,6.4,0.52,1.08,2.23,109.8,0.295,3.39,3.34,19.6
(4769) Castalia,121.4,325.5,8.9,0.48,0.55,1.06,144.3,0.899,1.58,1.1,17.5
(4947) Ninkasi,192.9,215.4,15.7,0.17,1.14,1.37,144.6,0.615,1.6,1.6,18.1
-4953,77.9,77.5,24.4,0.66,0.56,1.62,285,0.477,2.69,2.06,14.9
(4954) Eric,52.6,358.4,17.4,0.45,1.1,2,347.9,0.348,2.9,2.83,12.6
