(486) Cremona,125.3,94.1,11.1,0.16,1.97,2.35,295.9,0.273,2.74,3.61,11.2
(621) Werdandi,36.9,66.6,2.3,0.14,2.7,3.13,73.7,0.178,3.55,5.53,11.2
(1298) Nocturna,59.1,299.7,5.5,0.14,2.68,3.13,253.9,0.178,3.58,5.54,11.2
(1348) Michel,17.8,87.5,6.6,0.14,2.4,2.79,279.5,0.211,3.18,4.66,11.2
(2269) Efremiana,33.9,66.5,15.4,0.08,2.88,3.13,29.4,0.178,3.37,5.53,11.2
(3368) Duncombe,348.4,3.9,19.1,0.09,3.07,3.39,106,0.158,3.7,6.23,11.2
(5368) Vitagliano,337.5,159.5,6.3,0.08,3.65,3.97,255.7,0.125,4.29,7.91,11.2
(706) Hirundo,31,325.3,14.4,0.2,2.19,2.73,114.6,0.219,3.26,4.5,11.2
(1388) Aphrodite,258.1,54.3,11.2,0.09,2.75,3.02,49.6,0.188,3.29,5.24,11.2
(1581) Abanderada,89.3,104.8,2.5,0.12,2.77,3.16,137.9,0.176,3.54,5.61,11.2
(4112) Hrabal,178.9,175.5,16.6,0.04,3,3.12,302.9,0.179,3.24,5.51,11.2
(155) Scylla,46.8,40.5,11.4,0.27,2.01,2.76,115.2,0.215,3.51,4.59,11.2
(1470) Carla,338.6,358.2,3.2,0.07,2.92,3.16,136,0.176,3.39,5.61,11.2
(2115) Irakli,340.8,241,9,0.06,2.84,3.01,279.4,0.189,3.18,5.22,11.2
(1939) Loretta,189.3,40.5,0.9,0.12,2.74,3.12,129.2,0.179,3.51,5.52,11.2
(875) Nymphe,117.3,196,14.6,0.15,2.17,2.55,48.2,0.242,2.94,4.08,11.2
(1569) Evita,248.3,99.4,12.3,0.13,2.73,3.15,160.8,0.177,3.56,5.58,11.2
(2378) Pannekoek,267,180.8,14.3,0.14,2.49,2.89,105.8,0.201,3.29,4.91,11.2
(5711) Eneev,296.3,14.1,6.4,0.16,3.29,3.94,8.4,0.126,4.58,7.81,11.2
(700) Auravictrix,101.6,96.8,6.8,0.1,2,2.23,170.9,0.296,2.46,3.33,11.2
(1081) Reseda,9.6,30.3,4.2,0.15,2.63,3.1,275.3,0.181,3.56,5.44,11.2
(1471) Tornio,93.4,321.8,13.6,0.12,2.39,2.72,41,0.22,3.04,4.48,11.2
(1618) Dawn,178.9,102.8,3.2,0.03,2.78,2.87,216.3,0.203,2.96,4.85,11.2
(1645) Waterfield,107,265.3,1,0.11,2.72,3.06,333.5,0.184,3.4,5.35,11.2
(1686) De Sitter,294.6,6.3,0.6,0.16,2.66,3.17,353.3,0.175,3.67,5.63,11.2
(157) Dejanira,46.2,62,12.2,0.2,2.07,2.58,305.5,0.238,3.09,4.14,11.2
(996) Hilaritas,146.1,347.3,0.7,0.14,2.66,3.09,279.7,0.181,3.52,5.43,11.2
(1456) Saldanha,65.7,282.4,10.4,0.22,2.49,3.2,38.8,0.172,3.91,5.74,11.2
(1639) Bower,106.8,324.1,8.4,0.15,2.19,2.57,207.3,0.239,2.95,4.13,11.2
(1721) Wells,138.1,317.1,16.1,0.05,2.99,3.15,200,0.177,3.31,5.58,11.2
(1826) Miller,160.8,274,9.2,0.08,2.75,3,49,0.19,3.24,5.19,11.2
(1887) Virton,31.7,348.4,9.6,0.12,2.65,3,69,0.189,3.36,5.21,11.2
(2802) Weisell,58.8,129.3,9.6,0.12,2.73,3.11,161.9,0.18,3.49,5.49,11.2
(495) Eulalia,207.8,186.4,2.3,0.13,2.16,2.49,38.3,0.251,2.81,3.92,11.2
(1152) Pawona,219.9,331.7,5.1,0.04,2.33,2.43,312.6,0.261,2.52,3.78,11.2
(5849) Bhanji,104.3,129.6,22.6,0.01,3.16,3.18,345.6,0.174,3.21,5.67,11.2
(647) Adelgunde,175.7,254.6,7.3,0.19,1.97,2.44,137.7,0.258,2.91,3.82,11.2
(1033) Simona,216.6,188.9,10.7,0.12,2.64,3,42.4,0.19,3.36,5.2,11.2
(3631) Sigyn,158.7,150.6,14.4,0.08,2.84,3.09,156.6,0.181,3.35,5.44,11.2
(4077) Asuka,244.4,70.5,11.4,0.09,2.76,3.02,83.7,0.188,3.28,5.25,11.2
(829) Academia,42.6,352.3,8.3,0.1,2.32,2.58,345.5,0.238,2.84,4.14,11.2
(1352) Wawel,213,185.9,3.8,0.06,2.6,2.78,184.2,0.213,2.96,4.63,11.2
(1847) Stobbe,139.7,106.8,11.1,0.02,2.56,2.61,168.9,0.233,2.66,4.22,11.2
(1213) Algeria,110.8,271.2,13.1,0.13,2.73,3.14,302.5,0.178,3.54,5.55,11.2
(1222) Tina,59.8,245.7,19.6,0.25,2.1,2.79,220.1,0.211,3.49,4.67,11.2
(1760) Sandra,331.8,232.6,8.4,0.13,2.75,3.15,106.3,0.177,3.55,5.58,11.2
(1848) Delvaux,312.5,331.6,1.4,0.05,2.74,2.87,268.8,0.203,3,4.86,11.2
(630) Euphemia,39.4,105.4,13.9,0.11,2.33,2.62,250.1,0.232,2.92,4.25,11.2
(2909) Hoshi-no-ie,284.1,85.3,11.4,0.12,2.67,3.02,165,0.188,3.37,5.25,11.2
(2959) Scholl,283.9,121,5.2,0.27,2.88,3.96,47.2,0.125,5.04,7.88,11.2
(2962) Otto,120.4,54.1,15.6,0.04,2.46,2.57,16.6,0.24,2.67,4.12,11.2
(3571) Milanstefanik,21.6,248.9,7.9,0.11,3.5,3.93,84.2,0.126,4.37,7.8,11.2
(991) McDonalda,253.6,63.2,2.1,0.16,2.63,3.14,163.6,0.177,3.64,5.55,11.2
(2525) O'Steen,286.9,86.8,2.8,0.18,2.59,3.15,275.4,0.176,3.71,5.59,11.2
(3015) Candy,301.6,38.1,17.4,0.18,2.79,3.39,51.5,0.158,3.98,6.23,11.2
(3171) Wangshouguan,25.6,31.7,11.4,0.15,2.71,3.18,301.2,0.174,3.65,5.67,11.2
(3560) Chenqian,57.5,325.1,9.3,0.12,2.66,3.02,121,0.188,3.37,5.24,11.2
(1680) Per Brahe,158.1,83.3,4.3,0.18,2.23,2.72,68.4,0.219,3.22,4.5,11.2
(823) Sisigambis,218.6,255,3.6,0.09,2.02,2.22,349.7,0.298,2.42,3.31,11.2
(832) Karin,120.7,253.7,1,0.08,2.63,2.86,91.9,0.203,3.1,4.85,11.2
(1132) Hollandia,270.4,29.6,7.2,0.28,1.95,2.68,242.6,0.224,3.42,4.4,11.2
(1340) Yvette,226.1,344.9,0.4,0.12,2.81,3.2,213.1,0.172,3.59,5.72,11.2
(1753) Mieke,230.5,58.4,11.4,0.08,2.78,3.01,57.9,0.188,3.25,5.23,11.2
(1758) Naantali,124.5,113.3,10.8,0.03,2.91,3.01,233.9,0.189,3.1,5.22,11.2
(3118) Claytonsmith,263.4,304.5,13.3,0.05,2.87,3.04,251.5,0.186,3.21,5.3,11.2
(3561) Devine,177,117.8,9.7,0.13,3.45,3.95,25.8,0.125,4.46,7.86,11.2
(220) Stephania,78.6,257.8,7.6,0.26,1.74,2.35,176.3,0.274,2.95,3.6,11.2
(434) Hungaria,124.1,175.3,22.5,0.07,1.8,1.94,158.8,0.364,2.09,2.71,11.2
(1776) Kuiper,312.1,176.4,9.5,0.02,3.05,3.1,139.9,0.18,3.16,5.47,11.2
(2650) Elinor,23.6,332.3,13.9,0.2,2.11,2.63,109.5,0.23,3.16,4.28,11.2
(298) Baptistina,134.8,8.1,6.3,0.1,2.05,2.26,358,0.289,2.48,3.41,11.2
(2543) Machado,286.5,40.8,15,0.28,2.22,3.1,3.3,0.181,3.97,5.45,11.2
(4041) Miyamotoyohko,158.3,101.3,11.2,0.06,2.84,3.01,236.9,0.189,3.18,5.22,11.2
(4159) Freeman,312.5,91.2,15.2,0.07,2.36,2.55,61.5,0.242,2.74,4.07,11.2
(1342) Brabantia,229.6,312.8,20.9,0.2,1.83,2.29,301.7,0.284,2.75,3.46,11.2
(2524) Budovicium,20,278.1,0.3,0.16,2.63,3.12,337.2,0.179,3.61,5.51,11.2
(1417) Walinskia,164,96,8.3,0.08,2.74,2.97,303.3,0.192,3.21,5.13,11.3
(2179) Platzeck,57.1,14.9,10.5,0.1,2.71,3.01,336.2,0.189,3.31,5.22,11.3
(1337) Gerarda,202.7,160.2,18,0.1,2.62,2.91,53,0.198,3.21,4.97,11.3
(1539) Borrelly,250.5,143,1.7,0.19,2.54,3.14,8.1,0.177,3.75,5.57,11.3
(1737) Severny,222.1,327.2,9.4,0.04,2.88,3.02,242.4,0.188,3.15,5.24,11.3
(1742) Schaifers,212.4,152.1,2.5,0.1,2.6,2.89,119.7,0.201,3.17,4.91,11.3
(2249) Yamamoto,114,147.9,4.1,0.08,2.94,3.19,133,0.173,3.45,5.7,11.3
(1832) Mrkos,81.1,303.3,14.9,0.1,2.9,3.22,137.4,0.171,3.53,5.77,11.3
(3747) Belinskij,105.4,38,24.3,0.12,2.79,3.19,64.5,0.173,3.59,5.69,11.3
(1362) Griqua,261.7,121.3,24.2,0.37,2.01,3.21,67.4,0.171,4.41,5.76,11.3
(1670) Minnaert,18.4,59.1,10.5,0.1,2.6,2.9,17.7,0.199,3.21,4.94,11.3
(1874) Kacivelia,196.7,158.9,4.8,0.28,2.27,3.16,337.8,0.175,4.05,5.62,11.3
(3150) Tosa,271.6,350.2,22,0.12,2.83,3.2,12.5,0.172,3.58,5.73,11.3
(3176) Paolicchi,22,53.2,18.1,0.03,2.78,2.88,339.7,0.202,2.97,4.88,11.3
(4446) Carolyn,117.4,188.9,7.2,0.28,2.87,3.98,12.9,0.124,5.1,7.95,11.3
(4628) Laplace,248.2,275.6,11.8,0.12,2.33,2.64,172.4,0.229,2.96,4.3,11.3
(5833) Peterson,111.9,306.6,19.4,0.03,3.37,3.49,292.2,0.151,3.61,6.52,11.3
-11388,279,217.2,8.2,0.12,3.46,3.94,45.3,0.126,4.41,7.81,11.3
(2301) Whitford,11.1,78.7,11.7,0.22,2.48,3.17,120.8,0.175,3.86,5.64,11.3
(2323) Zverev,101.2,4.7,4.6,0.16,2.64,3.13,153,0.178,3.63,5.55,11.3
(3167) Babcock,257.6,17.6,15.6,0.11,2.27,2.54,99.7,0.243,2.81,4.05,11.3
(6475) Refugium,75.4,277.1,8.9,0.16,2.64,3.14,208.3,0.177,3.65,5.58,11.3
(7394) Xanthomalitia,192.6,174.7,8.6,0.04,3.78,3.92,351.4,0.127,4.06,7.77,11.3
(1616) Filipoff,14.5,48,8.5,0.02,2.86,2.91,96.3,0.199,2.96,4.96,11.3
(2180) Marjaleena,89.6,233.2,9.3,0.08,2.77,3.01,57.5,0.189,3.25,5.23,11.3
(2967) Vladisvyat,358.2,32.4,18,0.14,2.76,3.2,72.5,0.172,3.63,5.72,11.3
(3262) Miune,58.5,72.9,9.5,0.07,2.8,3.01,239.8,0.189,3.21,5.21,11.3
(3642) Frieden,17.7,131.1,13.4,0.08,2.57,2.79,347.8,0.212,3.01,4.65,11.3
-5920,64.9,347.5,19.4,0.13,2.74,3.13,250.3,0.178,3.53,5.55,11.3
-6785,118.7,46.2,20.1,0.09,2.89,3.19,253.3,0.173,3.49,5.7,11.3
(1693) Hertzsprung,234.8,70,11.9,0.27,2.04,2.8,352.3,0.211,3.56,4.68,11.3
(4078) Polakis,229.5,83,11.6,0.11,2.69,3.02,134.7,0.188,3.35,5.25,11.3
(1674) Groeneveld,4.5,95.5,2.7,0.13,2.79,3.19,100.3,0.173,3.6,5.71,11.3
(2137) Priscilla,143.9,319.6,11.6,0.05,3.04,3.19,35,0.173,3.33,5.69,11.3
(9033) Kawane,300.9,100.7,16,0.21,2.49,3.15,97.3,0.176,3.82,5.6,11.3
(11861) Teruhime,273.2,63.8,12.4,0.11,2.82,3.16,171.6,0.176,3.49,5.61,11.3
(1408) Trusanda,186.4,201.4,8.3,0.1,2.81,3.11,49.9,0.18,3.41,5.49,11.3
(1845) Helewalda,321.4,142.4,10.7,0.05,2.81,2.97,354.7,0.192,3.13,5.12,11.3
(1214) Richilde,33.1,285.8,9.8,0.12,2.39,2.71,60.7,0.221,3.03,4.46,11.3
(1984) Fedynskij,127.1,185.6,4.8,0.09,2.75,3.01,330,0.188,3.27,5.23,11.3
(2009) Voloshina,5.3,107.3,2.9,0.14,2.7,3.12,7.7,0.179,3.54,5.51,11.3
(302) Clarissa,55.3,7.7,3.4,0.11,2.14,2.41,285.4,0.264,2.67,3.73,11.3
(2826) Ahti,146,33.6,15.4,0.05,3.06,3.22,89.9,0.17,3.38,5.79,11.3
(3066) McFadden,187.8,175.7,15.6,0.13,2.19,2.53,149.3,0.246,2.86,4.01,11.3
(3469) Bulgakov,67.9,219.3,9.2,0.08,2.79,3.02,121,0.187,3.26,5.26,11.3
(8551) Daitarabochi,260.4,52.2,14.2,0.15,3.38,3.99,356.5,0.124,4.6,7.97,11.3
(1487) Boda,106.8,97,2.5,0.12,2.75,3.14,35,0.177,3.53,5.55,11.3
(1947) Iso-Heikkila,143.7,90.6,11.9,0.04,3.01,3.15,297,0.176,3.29,5.59,11.3
(2219) Mannucci,294.2,72.5,7.6,0.11,2.8,3.16,217,0.176,3.51,5.61,11.3
(3675) Kemstach,173.8,339.6,10.9,0.09,3.08,3.37,238.3,0.159,3.66,6.18,11.3
(6794) Masuisakura,348.2,41,16.3,0.21,2.43,3.08,95.3,0.182,3.74,5.41,11.3
(341) California,293.7,29,5.7,0.19,1.77,2.2,202.3,0.302,2.63,3.26,11.3
(848) Inna,125.9,207.7,1.1,0.16,2.61,3.11,343.3,0.18,3.62,5.49,11.3
(1063) Aquilegia,107,95.3,6,0.04,2.22,2.31,251.8,0.28,2.4,3.52,11.3
(1347) Patria,201.9,229.1,11.9,0.07,2.4,2.57,126.3,0.239,2.74,4.12,11.3
(2358) Bahner,51.7,344.4,9.7,0.1,2.72,3.02,356.8,0.188,3.32,5.25,11.3
(3774) Megumi,283.9,291.6,9.2,0.05,2.85,3,279.1,0.189,3.16,5.21,11.3
(4169) Celsius,32.5,355.2,10,0.16,2.85,3.4,156.2,0.157,3.95,6.27,11.3
(6052) Junichi,272.2,169.7,21.8,0.05,3.08,3.24,280.1,0.169,3.41,5.84,11.3
(938) Chlosinde,225.2,119,2.7,0.19,2.54,3.15,153.4,0.176,3.76,5.59,11.3
(1801) Titicaca,14,77.5,11,0.07,2.81,3.02,179.6,0.188,3.23,5.25,11.3
(2144) Marietta,277.2,138.5,2.8,0.06,2.71,2.88,109.5,0.202,3.04,4.88,11.3
(1834) Palach,359.6,267.8,9.5,0.08,2.79,3.02,228.4,0.188,3.25,5.25,11.3
(3396) Muazzez,315.8,37.8,8.3,0.18,2.79,3.39,176.5,0.158,4,6.26,11.3
(1828) Kashirina,223.4,184.4,14.3,0.11,2.73,3.06,253.5,0.184,3.39,5.36,11.3
(1889) Pakhmutova,83.8,55.1,13.2,0.12,2.73,3.09,146.1,0.182,3.45,5.43,11.3
(880) Herba,100.9,262.6,15.1,0.32,2.03,3,153.1,0.19,3.97,5.19,11.3
(1817) Katanga,140.1,88.7,25.7,0.19,1.92,2.37,155.3,0.27,2.82,3.65,11.3
(2127) Tanya,189,106.4,13.1,0.03,3.11,3.21,65,0.171,3.31,5.75,11.3
(657) Gunlod,244.4,297.5,10.2,0.11,2.31,2.61,188.7,0.234,2.91,4.22,11.4
(782) Montefiore,82.5,80.4,5.3,0.04,2.09,2.18,149,0.306,2.27,3.22,11.4
(1088) Mitaka,319.6,54.5,7.7,0.2,1.77,2.2,205,0.302,2.63,3.27,11.4
(1136) Mercedes,148.8,209.5,9,0.25,1.91,2.57,74.4,0.24,3.22,4.11,11.4
(1591) Baize,163.7,90.4,24.8,0.18,1.97,2.39,243.1,0.267,2.81,3.7,11.4
(2804) Yrjo,171.6,109.1,11.2,0.08,2.77,3.01,276.1,0.189,3.25,5.23,11.4
(4212) Sansyu-Asuke,343.5,22.1,14.8,0.24,2.39,3.16,200.2,0.176,3.93,5.61,11.4
(950) Ahrensa,348.6,181.7,23.5,0.16,1.99,2.37,142.2,0.27,2.75,3.65,11.4
(1277) Dolores,47.3,246.9,7,0.24,2.05,2.7,172.5,0.222,3.35,4.43,11.4
(1458) Mineura,100.1,181.6,12.5,0.18,2.15,2.62,220.4,0.232,3.1,4.25,11.4
(2216) Kerch,183.6,155.5,10.4,0.1,2.73,3.02,345.2,0.188,3.31,5.25,11.4
(2865) Laurel,293.1,321.7,14.3,0.07,2.38,2.56,288.8,0.241,2.75,4.1,11.4
(833) Monica,37.2,352.8,9.8,0.12,2.66,3.01,188.8,0.188,3.36,5.23,11.4
(1363) Herberta,110.4,214.6,1.1,0.07,2.71,2.9,20.6,0.199,3.09,4.94,11.4
(789) Lena,43.5,232.6,10.8,0.15,2.29,2.69,17.6,0.224,3.08,4.4,11.4
